ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464589,Male,Yes,30,No,Entertainment,11,Low,2,Cat_5,D
464590,Female,No,27,Yes,Artist,14,Low,3,Cat_6,A
464592,Female,No,43,Yes,Artist,1,Low,1,Cat_6,A
464593,Female,No,35,Yes,Doctor,1,Low,4,Cat_2,B
464593,Female,No,43,Yes,Doctor,1,Low,4,Cat_2,A
464594,Male,Yes,46,Yes,Artist,1,Low,1,Cat_2,D
464594,Male,Yes,48,Yes,Artist,1,Low,1,Cat_2,A
464596,Female,Yes,35,Yes,Executive,0,Low,2,Cat_6,B
464597,Male,No,41,No,Artist,5,Low,2,Cat_6,A
464599,Female,Yes,50,Yes,Artist,1,High,7,Cat_2,B
464600,Female,No,55,Yes,Artist,0,Low,1,Cat_6,B
464601,Female,No,25,Yes,Healthcare,9,Low,2,Cat_6,D
464601,Female,No,29,Yes,Healthcare,9,Low,2,Cat_6,A
464602,Female,Yes,31,Yes,Healthcare,0,Low,1,Cat_1,D
464603,Female,No,35,Yes,Artist,0,Low,2,Cat_3,A
464604,Male,Yes,32,No,Entertainment,5,Low,2,Cat_4,A
464605,Female,Yes,65,Yes,Lawyer,1,Low,1,Cat_6,A
464606,Male,Yes,41,Yes,Artist,1,Average,2,Cat_6,C
464606,Male,Yes,41,Yes,Artist,1,Average,2,Cat_6,A
464607,Female,Yes,49,Yes,Artist,0,Average,4,Cat_2,C
464607,Female,Yes,47,Yes,Artist,1,Average,4,Cat_2,A
464608,Female,Yes,49,Yes,Artist,0,Average,3,Cat_6,C
464608,Female,Yes,53,Yes,Artist,1,Average,3,Cat_6,A
464609,Female,No,39,Yes,Artist,3,Low,2,Cat_6,C
464611,Male,No,31,Yes,Artist,1,Low,4,Cat_7,C
464612,Male,No,32,Yes,Doctor,1,Low,2,Cat_6,A
464613,Female,No,35,,Artist,0,Low,3,Cat_6,B
464615,Male,Yes,35,Yes,Artist,7,Low,2,Cat_6,A
464616,Male,Yes,27,No,Entertainment,6,Low,4,Cat_6,A
464617,Female,No,39,Yes,Artist,1,Low,1,Cat_6,A
464618,Male,,35,Yes,Artist,5,Low,1,Cat_6,B
464618,Male,,40,Yes,Artist,5,Low,1,Cat_6,A
464619,Male,Yes,27,Yes,Entertainment,10,Low,2,Cat_6,B
464620,Female,Yes,41,Yes,Artist,1,High,2,Cat_6,B
464620,Female,Yes,40,Yes,Artist,0,High,2,Cat_6,A
464621,Male,Yes,46,Yes,Artist,0,Low,1,Cat_6,A
464622,Female,No,30,No,Healthcare,8,Low,3,Cat_6,A
464623,Male,Yes,35,Yes,Entertainment,9,High,2,Cat_2,A
464624,Male,No,39,Yes,Entertainment,3,Low,2,Cat_1,A
464625,Female,No,48,Yes,Artist,0,Low,2,Cat_6,B
464626,Female,Yes,38,Yes,Artist,1,Average,2,Cat_6,C
464627,Male,Yes,37,Yes,Artist,0,Low,4,Cat_3,A
464628,Male,Yes,32,Yes,Artist,5,Average,2,Cat_3,A
464630,Female,Yes,52,No,Engineer,0,Low,6,Cat_4,A
464631,Male,No,59,Yes,Artist,1,Low,2,Cat_6,C
464632,Male,No,29,No,Entertainment,0,Low,8,Cat_4,D
464633,Male,No,30,No,Executive,1,Low,4,Cat_4,D
464634,Female,No,32,Yes,Engineer,,Low,9,Cat_4,D
464635,Male,Yes,43,Yes,Healthcare,1,High,4,Cat_4,B
464637,Female,No,38,Yes,Marketing,,Low,4,Cat_4,D
464637,Female,No,36,Yes,Marketing,,Low,4,Cat_4,A
464638,Male,No,39,Yes,Artist,2,Low,3,Cat_4,B
464639,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,B
464640,Female,No,28,No,Marketing,0,Low,5,Cat_4,A
464641,Female,Yes,65,Yes,Lawyer,2,Low,6,Cat_1,D
464641,Female,Yes,71,Yes,Lawyer,2,Low,6,Cat_1,A
464642,Female,Yes,26,Yes,Engineer,6,High,7,Cat_4,D
464643,Female,Yes,79,No,Engineer,0,High,2,Cat_4,A
464645,Male,,52,Yes,Artist,1,Average,5,Cat_4,C
464646,Male,Yes,61,No,Engineer,7,Average,5,Cat_4,D
464647,Female,Yes,51,No,Doctor,1,High,1,Cat_4,D
464648,Male,Yes,28,No,Executive,0,High,4,Cat_4,A
464649,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,A
464651,Female,Yes,26,No,Doctor,0,Average,3,Cat_4,D
464652,Female,Yes,25,No,Engineer,7,Average,2,Cat_4,D
464652,Female,Yes,30,No,Engineer,5,Average,2,Cat_4,A
464653,Female,Yes,59,No,Artist,3,Average,4,Cat_4,A
464654,Female,Yes,39,No,Engineer,1,Average,4,Cat_4,B
464654,Female,Yes,40,No,Engineer,1,Average,4,Cat_4,A
464655,Male,Yes,39,Yes,,0,Average,5,Cat_4,A
464656,Female,No,33,No,Healthcare,1,Low,7,Cat_4,B
464657,Male,No,23,No,Healthcare,0,Low,3,Cat_3,D
464658,Male,Yes,33,No,Artist,1,Average,2,Cat_4,B
464659,Female,No,25,No,Engineer,1,Low,1,Cat_4,D
464660,Male,No,29,Yes,Entertainment,0,Low,5,Cat_4,C
464662,Female,Yes,50,Yes,Artist,1,High,3,Cat_4,C
464663,Male,Yes,73,No,Executive,1,High,2,Cat_4,D
464664,Male,Yes,39,No,Entertainment,1,Average,5,Cat_4,B
464664,Male,Yes,43,No,Entertainment,0,Average,5,Cat_4,A
464665,Female,Yes,51,No,Engineer,1,Average,5,Cat_4,B
464666,Male,Yes,41,Yes,Entertainment,2,Average,3,Cat_4,D
464666,Male,Yes,40,Yes,Entertainment,3,Average,3,Cat_4,A
464667,Female,Yes,51,No,Engineer,4,Low,2,Cat_4,D
464668,Male,Yes,32,No,Healthcare,1,High,4,Cat_4,D
464669,Female,Yes,42,No,Engineer,0,Low,4,Cat_4,D
464670,Male,Yes,42,No,Entertainment,0,Average,4,Cat_4,B
464670,Male,Yes,39,No,Entertainment,1,Average,4,Cat_4,A
464671,Male,No,30,No,Entertainment,1,Low,2,Cat_4,D
464672,Male,No,19,No,Entertainment,0,Low,6,Cat_4,A
464673,Male,Yes,47,No,Executive,1,High,7,Cat_2,D
464673,Male,Yes,49,No,Executive,1,High,7,Cat_2,A
464674,Male,Yes,50,No,Artist,1,Average,5,Cat_4,B
464674,Male,Yes,51,No,Artist,0,Average,5,Cat_4,A
464675,Female,Yes,41,No,Doctor,0,Average,9,Cat_4,D
464675,Female,Yes,39,No,Doctor,1,Average,9,Cat_4,A
464676,Male,No,19,No,Entertainment,1,Low,6,Cat_4,C
464677,Male,Yes,23,No,Healthcare,1,Low,5,Cat_4,A
464678,Male,Yes,47,Yes,Executive,1,High,5,Cat_4,C
464679,Male,Yes,41,Yes,Artist,0,Average,4,Cat_4,C
464680,Male,No,21,No,Healthcare,1,Low,5,Cat_4,D
464681,Female,Yes,25,No,Engineer,4,Average,5,Cat_4,D
464682,Male,Yes,50,,Executive,4,Average,9,Cat_4,D
464683,Male,Yes,52,No,Engineer,0,Average,6,Cat_4,B
464683,Male,Yes,53,No,Engineer,0,Average,6,Cat_4,A
464684,Female,No,40,No,Engineer,9,Low,5,Cat_4,A
464684,Female,No,35,No,Engineer,9,Low,5,Cat_4,A
464685,Male,No,35,No,Executive,3,Low,4,Cat_4,D
464685,Male,No,35,No,Executive,2,Low,4,Cat_4,A
464686,Female,No,21,No,Entertainment,5,Low,5,Cat_4,D
464687,Male,Yes,36,Yes,Artist,9,Average,5,Cat_4,D
464688,Male,Yes,28,Yes,Doctor,0,Low,9,Cat_4,D
464688,Male,Yes,30,Yes,Doctor,1,Low,9,Cat_4,A
464689,Female,No,25,Yes,Marketing,2,Low,,Cat_4,A
464690,Male,Yes,40,No,Engineer,2,Average,,Cat_4,D
464690,Male,Yes,39,No,Engineer,2,Average,,Cat_4,A
464691,Male,No,38,Yes,Artist,1,Low,3,Cat_4,A
464692,Female,No,48,No,Marketing,1,Low,1,Cat_3,D
464692,Female,No,53,No,Marketing,0,Low,1,Cat_3,A
464693,Female,No,36,Yes,Engineer,9,Low,1,Cat_4,A
464693,Female,No,36,Yes,Engineer,8,Low,1,Cat_4,A
464694,Female,No,30,No,Engineer,1,Low,3,Cat_4,A
464695,Male,No,26,No,Engineer,0,Low,4,Cat_4,D
464695,Male,No,33,No,Engineer,0,Low,4,Cat_4,A
464696,Female,No,37,Yes,Engineer,0,Low,1,Cat_4,A
464696,Female,No,40,Yes,Engineer,1,Low,1,Cat_4,A
464697,Female,Yes,36,Yes,Artist,0,Average,4,Cat_4,A
464698,Male,Yes,82,Yes,Lawyer,0,Low,,Cat_4,A
464699,Male,No,29,No,Doctor,1,Low,5,Cat_4,D
464699,Male,No,31,No,Doctor,1,Low,5,Cat_4,A
464700,Male,No,25,No,Doctor,2,Low,,Cat_4,D
464701,Male,No,31,No,Doctor,0,Low,2,Cat_4,A
464701,Male,No,31,No,Doctor,1,Low,2,Cat_4,A
464702,Male,Yes,59,No,Artist,2,Average,2,Cat_4,C
464703,Male,Yes,40,No,Doctor,1,Average,5,Cat_4,A
464704,Male,Yes,42,Yes,Healthcare,0,Average,4,Cat_4,B
464704,Male,Yes,41,Yes,Healthcare,0,Average,4,Cat_4,A
464705,Male,No,32,No,Artist,3,Low,7,Cat_4,A
464706,Female,No,32,No,Doctor,1,Low,3,Cat_4,D
464707,Male,Yes,48,No,,1,Average,4,Cat_4,A
464707,Male,Yes,48,No,,0,Average,4,Cat_4,A
464708,Male,No,20,No,Healthcare,0,Low,8,Cat_4,D
464709,Male,Yes,40,No,Executive,8,High,5,Cat_4,D
464711,Female,Yes,38,Yes,Artist,7,Average,3,Cat_1,B
464711,Female,Yes,38,Yes,Artist,5,Average,3,Cat_1,A
464712,Male,Yes,49,No,Artist,1,Low,5,Cat_4,A
464713,Female,Yes,71,Yes,Artist,0,High,4,Cat_1,B
464714,Female,No,43,Yes,Doctor,1,Low,6,Cat_7,C
464715,Male,Yes,61,No,Marketing,1,Average,4,Cat_4,D
464716,Male,Yes,43,Yes,Marketing,0,High,6,Cat_4,D
464717,Male,Yes,25,No,Executive,4,High,8,Cat_4,D
464718,Male,No,25,No,Healthcare,0,Low,2,Cat_3,B
464719,Female,No,28,No,Doctor,3,Low,4,Cat_6,A
464720,Male,Yes,46,No,Doctor,0,Average,3,Cat_4,D
464721,Male,Yes,39,Yes,Artist,3,Average,4,Cat_6,B
464722,Male,Yes,35,Yes,Doctor,1,Low,,Cat_4,D
464722,Male,Yes,42,Yes,Doctor,1,Low,,Cat_4,A
464725,Male,Yes,45,No,Executive,11,High,9,Cat_4,A
464726,Male,Yes,33,Yes,Executive,11,High,9,Cat_4,A
464726,Male,Yes,28,Yes,Executive,14,High,9,Cat_4,A
464727,Male,Yes,38,Yes,Engineer,1,Average,4,Cat_3,B
464728,Male,Yes,47,No,Entertainment,1,High,4,Cat_4,D
464728,Male,Yes,51,No,Entertainment,0,High,4,Cat_4,A
464729,Male,No,36,No,Marketing,,Low,4,Cat_4,D
464730,Male,Yes,36,No,Executive,1,High,6,Cat_4,D
464732,Male,Yes,41,No,Artist,1,Average,2,Cat_4,A
464733,Female,Yes,31,No,Engineer,1,High,4,Cat_4,A
464734,Female,No,42,No,Entertainment,7,Low,3,Cat_4,D
464735,Female,No,38,Yes,Marketing,8,Low,3,Cat_4,D
464736,Male,No,28,Yes,Engineer,0,Low,5,Cat_4,D
464737,Female,Yes,58,No,Engineer,0,Average,6,Cat_4,A
464737,Female,Yes,57,No,Engineer,0,Average,6,Cat_4,A
464738,Female,Yes,66,No,Engineer,0,Average,2,Cat_4,A
464739,Male,Yes,67,Yes,Artist,1,Low,1,Cat_4,B
464739,Male,Yes,67,Yes,Artist,0,Low,1,Cat_4,A
464740,Female,Yes,59,No,Artist,1,Low,3,Cat_4,C
464741,Male,Yes,71,No,Executive,1,High,,Cat_1,A
464743,Male,Yes,45,Yes,Entertainment,0,Average,2,Cat_4,B
464744,Male,Yes,55,Yes,Entertainment,0,Low,4,Cat_4,A
464745,Male,,60,No,Engineer,0,Average,3,Cat_4,A
464746,Male,Yes,32,No,Executive,4,Average,5,Cat_4,D
464746,Male,Yes,29,No,Executive,3,Average,5,Cat_4,A
464747,Female,Yes,69,No,Engineer,0,Average,4,Cat_4,A
464748,Female,Yes,52,No,Engineer,9,Average,5,Cat_4,B
464749,Female,Yes,47,No,Engineer,9,Average,4,Cat_4,B
464751,Male,Yes,36,No,Doctor,,Low,1,Cat_4,A
464752,Female,Yes,46,,Marketing,,Low,1,Cat_4,D
464752,Female,Yes,46,,Marketing,,Low,1,Cat_4,A
464753,Female,No,33,No,Marketing,,Low,5,Cat_4,D
464754,Female,Yes,43,No,Engineer,4,Average,7,Cat_4,A
464755,Male,Yes,49,Yes,Artist,0,High,2,Cat_6,A
464756,Female,No,25,No,Engineer,5,Low,3,Cat_4,B
464756,Female,No,28,No,Engineer,6,Low,3,Cat_4,A
464757,Female,Yes,42,No,Executive,0,Average,5,Cat_4,A
464758,Female,Yes,47,No,Engineer,1,Average,4,Cat_4,B
464758,Female,Yes,48,No,Engineer,1,Average,4,Cat_4,A
464759,Female,No,38,No,Engineer,8,Low,1,Cat_4,A
464760,Female,Yes,52,No,Engineer,6,Average,4,Cat_4,B
464760,Female,Yes,51,No,Engineer,5,Average,4,Cat_4,A
464761,Female,Yes,50,No,Engineer,,Average,4,Cat_2,B
464762,Female,Yes,52,No,Engineer,9,Average,4,Cat_4,B
464763,Female,Yes,49,No,Engineer,,Average,4,Cat_4,B
464764,Female,Yes,60,No,Engineer,1,High,9,Cat_4,A
464765,Female,Yes,53,No,Engineer,7,Average,6,Cat_4,A
464765,Female,Yes,48,No,Engineer,5,Average,6,Cat_4,A
464766,Female,Yes,51,No,Engineer,7,Average,5,Cat_4,B
464766,Female,Yes,48,No,Engineer,5,Average,5,Cat_4,A
464767,Female,Yes,53,No,Engineer,8,Average,4,Cat_4,B
464768,Female,Yes,43,No,Engineer,9,Average,4,Cat_4,A
464769,Female,,51,No,Engineer,9,Average,4,Cat_4,B
464769,Female,,52,No,Engineer,9,Average,4,Cat_4,A
464770,Female,No,38,No,Engineer,,Low,1,Cat_4,A
464771,Female,Yes,47,No,Engineer,8,Average,5,Cat_4,B
464772,Female,Yes,43,No,Engineer,9,Average,4,Cat_4,A
464772,Female,Yes,39,No,Engineer,8,Average,4,Cat_4,A
464774,Female,Yes,50,No,Engineer,7,Average,5,Cat_4,A
464775,Female,Yes,35,,,8,Average,4,Cat_4,A
464776,Female,Yes,47,No,Engineer,,Average,5,Cat_4,B
464777,Female,Yes,52,No,Engineer,8,Average,4,Cat_2,B
464779,Female,No,27,No,Engineer,1,Low,1,Cat_4,A
464780,Female,No,32,No,Engineer,1,Low,9,Cat_4,D
464780,Female,No,33,No,Engineer,1,Low,9,Cat_4,A
464781,Male,No,32,No,Marketing,0,Low,3,Cat_4,D
464782,Male,Yes,35,No,Marketing,0,Low,3,Cat_4,D
464783,Male,Yes,42,No,Entertainment,0,Low,3,Cat_4,A
464785,Male,Yes,35,No,Doctor,5,Low,4,Cat_4,A
464786,Male,No,33,No,Marketing,1,Low,3,Cat_4,D
464787,Male,No,47,No,Entertainment,1,Low,1,Cat_4,A
464789,Female,Yes,48,Yes,Artist,0,Average,5,Cat_4,B
464790,Female,No,42,Yes,Artist,,Low,1,Cat_4,C
464790,Female,No,35,Yes,Artist,,Low,1,Cat_4,A
464791,Male,Yes,42,No,Marketing,0,High,6,Cat_4,A
464792,Male,Yes,30,No,Marketing,2,High,5,Cat_4,A
464793,Female,Yes,26,No,Marketing,7,High,3,Cat_4,A
464794,Female,Yes,47,No,Engineer,8,Average,,Cat_4,A
464794,Female,Yes,46,No,Engineer,8,Average,,Cat_4,A
464795,Female,No,31,No,Engineer,1,Low,8,Cat_4,A
464796,Male,Yes,43,No,Marketing,3,High,4,Cat_4,A
464797,Female,Yes,38,No,Engineer,9,Average,4,Cat_4,A
464798,Male,Yes,52,,Entertainment,,Average,5,Cat_4,B
464799,Male,No,35,No,Marketing,0,Low,4,Cat_4,D
464799,Male,No,36,No,Marketing,0,Low,4,Cat_4,A
464801,Male,No,40,No,Marketing,1,Low,1,Cat_4,D
464802,Male,No,40,No,Entertainment,1,Low,1,Cat_4,A
464802,Male,No,43,No,Entertainment,0,Low,1,Cat_4,A
464803,Male,No,28,No,Doctor,1,Low,1,Cat_4,A
464804,Male,Yes,27,No,Entertainment,0,Low,1,Cat_4,A
464804,Male,Yes,26,No,Entertainment,1,Low,1,Cat_4,A
464805,Male,Yes,35,No,Doctor,0,Low,1,Cat_4,A
464806,Male,Yes,25,No,Executive,1,Low,2,Cat_4,D
464806,Male,Yes,33,No,Executive,0,Low,2,Cat_4,A
464808,Male,Yes,42,No,Entertainment,1,Low,4,Cat_4,A
464809,Male,Yes,46,,Entertainment,,Average,5,Cat_4,B
464809,Male,Yes,50,,Entertainment,,Average,5,Cat_4,A
464810,Female,No,27,No,Engineer,1,Low,1,Cat_4,A
464811,Female,Yes,43,No,Engineer,,Average,,Cat_4,B
464812,Female,Yes,48,Yes,Engineer,0,High,5,Cat_4,A
464812,Female,Yes,49,Yes,Engineer,1,High,5,Cat_4,A
464813,Male,Yes,45,Yes,Engineer,5,Average,5,Cat_6,B
464813,Male,Yes,48,Yes,Engineer,6,Average,5,Cat_6,A
464814,Male,Yes,53,Yes,Artist,0,High,7,Cat_4,D
464815,Male,Yes,22,No,Doctor,2,High,9,Cat_4,B
464817,Male,No,31,Yes,Artist,7,Low,1,Cat_4,A
464817,Male,No,31,Yes,Artist,5,Low,1,Cat_4,A
464818,Female,Yes,38,No,Engineer,,Average,2,Cat_4,A
464819,Female,Yes,67,Yes,Lawyer,1,Low,1,Cat_4,A
464820,Female,No,25,No,Artist,1,Low,1,Cat_4,B
464821,Female,Yes,56,No,,0,Low,1,Cat_4,D
464822,Male,Yes,37,No,Entertainment,,Average,3,Cat_4,A
464825,Female,No,19,No,Healthcare,7,Low,1,Cat_4,D
464825,Female,No,21,No,Healthcare,5,Low,1,Cat_4,A
464826,Male,No,23,No,Healthcare,6,Low,5,Cat_4,D
464827,Female,Yes,46,No,Entertainment,9,Average,5,Cat_4,D
464827,Female,Yes,50,No,Entertainment,8,Average,5,Cat_4,A
464828,Male,No,18,No,Healthcare,8,Low,6,Cat_4,D
464828,Male,No,23,No,Healthcare,9,Low,6,Cat_4,A
464829,Male,No,22,No,Healthcare,9,Low,5,Cat_4,D
464830,Male,,47,,Executive,1,Average,5,Cat_4,B
464831,Female,Yes,21,No,Healthcare,0,Low,2,Cat_4,A
464832,Male,Yes,66,No,Lawyer,1,Low,,Cat_4,D
464832,Male,Yes,71,No,Lawyer,1,Low,,Cat_4,A
464833,Male,Yes,51,No,Executive,,Low,9,Cat_4,D
464834,Male,Yes,51,No,Executive,1,Low,4,Cat_4,D
464835,Male,No,19,No,Healthcare,1,Low,6,Cat_4,D
464835,Male,No,20,No,Healthcare,0,Low,6,Cat_4,A
464836,Female,,33,No,Engineer,7,High,5,Cat_4,D
464836,Female,,32,No,Engineer,7,High,5,Cat_4,A
464837,Male,Yes,61,Yes,Artist,1,Average,5,Cat_4,B
464838,Male,No,19,No,Healthcare,0,Low,4,Cat_2,D
464839,Female,No,20,No,Healthcare,1,Low,5,Cat_4,D
464840,Male,No,18,No,Healthcare,0,Low,4,Cat_4,D
464841,Male,,19,No,Entertainment,0,High,3,Cat_4,D
464842,Male,No,35,Yes,Artist,0,Low,2,Cat_4,A
464844,Female,No,31,Yes,Healthcare,1,Low,4,Cat_4,D
464845,Male,Yes,30,No,Engineer,1,Average,3,Cat_4,A
464845,Male,Yes,29,No,Engineer,0,Average,3,Cat_4,A
464846,Male,No,25,No,Entertainment,8,Low,2,Cat_4,D
464847,Female,Yes,52,No,Artist,,Average,4,Cat_4,A
464848,Male,Yes,35,No,Entertainment,1,Average,4,Cat_4,B
464849,Male,Yes,40,Yes,Artist,0,Average,4,Cat_4,C
464849,Male,Yes,42,Yes,Artist,0,Average,4,Cat_4,A
464850,Female,,51,No,Artist,,Average,3,Cat_4,B
464851,Male,No,18,No,Doctor,0,Low,6,Cat_4,D
464851,Male,No,20,No,Doctor,0,Low,6,Cat_4,A
464852,Male,Yes,36,No,Executive,1,Low,6,Cat_4,A
464853,Male,Yes,39,No,Executive,8,Average,4,Cat_4,A
464854,Female,Yes,42,No,Engineer,0,High,6,Cat_4,A
464855,Female,Yes,37,No,Engineer,,Average,9,Cat_4,A
464856,Female,No,42,Yes,Engineer,8,Low,3,Cat_4,A
464857,Male,No,18,No,Healthcare,6,Low,4,Cat_4,D
464857,Male,No,18,No,Healthcare,7,Low,4,Cat_4,A
464858,Male,No,20,No,Healthcare,1,Low,3,Cat_4,D
464859,Female,Yes,45,Yes,Artist,1,Average,3,Cat_6,B
464860,Female,Yes,51,No,Engineer,,Average,3,Cat_4,B
464861,Male,No,32,No,Homemaker,,Low,2,Cat_4,B
464861,Male,No,25,No,Homemaker,,Low,2,Cat_4,A
464862,Female,No,20,No,Engineer,8,Low,5,Cat_4,D
464863,Female,Yes,25,No,Engineer,6,Average,8,Cat_4,D
464864,Female,No,27,No,Engineer,14,Low,8,Cat_4,D
464864,Female,No,30,No,Engineer,10,Low,8,Cat_4,A
464865,Female,No,30,No,Homemaker,8,Low,9,Cat_4,A
464865,Female,No,28,No,Homemaker,9,Low,9,Cat_4,A
464866,Female,No,23,No,Engineer,11,Low,1,Cat_3,D
464867,Female,Yes,47,Yes,Doctor,1,Average,2,Cat_4,B
464868,Male,Yes,36,Yes,Entertainment,6,Low,6,Cat_4,A
464868,Male,Yes,42,Yes,Entertainment,7,Low,6,Cat_4,A
464869,Male,Yes,37,Yes,Entertainment,0,Low,2,Cat_4,A
464871,Female,No,28,Yes,Entertainment,6,Low,3,Cat_4,B
464872,Male,Yes,42,Yes,Artist,1,Low,4,Cat_4,B
464872,Male,Yes,38,Yes,Artist,1,Low,4,Cat_4,A
464873,Male,Yes,42,Yes,Artist,1,Average,2,Cat_4,A
464874,Female,Yes,47,Yes,Artist,0,Average,4,Cat_4,C
464875,Male,Yes,42,No,Entertainment,1,Low,2,Cat_4,B
464876,Female,Yes,49,No,Engineer,,Average,5,Cat_4,A
464876,Female,Yes,52,No,Engineer,,Average,5,Cat_4,A
464878,Male,No,22,No,Healthcare,0,Low,4,Cat_4,D
464879,Female,Yes,28,Yes,Doctor,1,Average,2,Cat_4,A
464879,Female,Yes,29,Yes,Doctor,0,Average,2,Cat_4,A
464881,Male,Yes,59,Yes,Entertainment,0,Low,,Cat_4,C
464883,Female,Yes,37,No,Engineer,1,Low,4,Cat_4,A
464884,Male,Yes,41,Yes,Artist,1,Low,2,Cat_4,A
464884,Male,Yes,40,Yes,Artist,1,Low,2,Cat_4,A
464885,Female,No,35,No,Engineer,1,Low,2,Cat_4,A
464885,Female,No,38,No,Engineer,1,Low,2,Cat_4,A
464886,Male,Yes,38,Yes,Engineer,0,Average,4,Cat_4,B
464886,Male,Yes,37,Yes,Engineer,1,Average,4,Cat_4,A
464887,Male,Yes,49,Yes,Artist,1,Average,8,Cat_4,C
464888,Male,Yes,37,No,Entertainment,0,Low,5,Cat_4,A
464889,Male,Yes,41,No,Executive,1,Low,7,Cat_4,D
464890,Female,No,33,No,Engineer,0,Low,7,Cat_4,A
464891,Male,Yes,42,No,Entertainment,1,Low,3,Cat_4,A
464893,Male,Yes,43,Yes,Artist,0,Low,2,Cat_4,B
464894,Male,No,22,No,Healthcare,,Low,5,Cat_4,D
464895,Male,No,19,No,Doctor,1,Low,5,Cat_4,C
464896,Male,Yes,76,No,Executive,1,High,2,Cat_4,A
464897,Male,Yes,68,No,Executive,0,High,2,Cat_4,D
464898,Male,No,31,Yes,Healthcare,0,Low,2,Cat_4,C
464899,Female,No,22,,Healthcare,8,Low,5,Cat_4,D
464900,Male,Yes,71,No,Lawyer,1,Low,2,Cat_4,D
464901,Male,Yes,82,No,Executive,1,High,4,Cat_4,A
464902,Female,Yes,68,No,Lawyer,0,Low,1,Cat_4,D
464902,Female,Yes,65,No,Lawyer,1,Low,1,Cat_4,A
464903,Male,Yes,28,No,Entertainment,0,Average,2,Cat_4,A
464904,Female,Yes,28,No,Engineer,9,Average,2,Cat_4,A
464905,Male,,81,No,Executive,,High,2,Cat_4,A
464905,Male,,81,No,Executive,,High,2,Cat_4,A
464907,Male,,55,Yes,Engineer,0,Average,2,Cat_4,B
464907,Male,,59,Yes,Engineer,0,Average,2,Cat_4,A
464908,Male,Yes,73,Yes,Entertainment,5,Low,1,Cat_4,A
464909,Female,Yes,38,Yes,Homemaker,0,Low,2,Cat_4,A
464910,Female,Yes,45,Yes,Artist,0,Average,5,Cat_4,C
464910,Female,Yes,47,Yes,Artist,1,Average,5,Cat_4,A
464911,Male,Yes,56,Yes,Artist,0,Average,3,Cat_4,C
464911,Male,Yes,57,Yes,Artist,0,Average,3,Cat_4,A
464912,Male,,32,Yes,Doctor,,Average,2,Cat_4,A
464913,Male,Yes,52,Yes,Entertainment,0,Low,4,Cat_4,B
464915,Male,Yes,41,Yes,Executive,,High,4,Cat_4,B
464915,Male,Yes,39,Yes,Executive,,High,4,Cat_4,A
464916,Female,,31,,Doctor,9,High,2,Cat_4,A
464916,Female,,32,,Doctor,8,High,2,Cat_4,A
464917,Female,Yes,76,No,Lawyer,,Low,1,Cat_4,D
464918,Male,No,39,No,Artist,1,Low,1,Cat_4,D
464919,Male,Yes,39,Yes,Artist,9,Low,1,Cat_4,A
464919,Male,Yes,37,Yes,Artist,9,Low,1,Cat_4,A
464920,Male,No,36,Yes,Artist,2,Low,1,Cat_4,B
464920,Male,No,39,Yes,Artist,4,Low,1,Cat_4,A
464921,Male,Yes,35,No,Doctor,0,Average,5,Cat_4,C
464921,Male,Yes,39,No,Doctor,1,Average,5,Cat_4,A
464922,Female,No,20,No,Healthcare,0,Low,5,Cat_4,D
464923,Male,Yes,48,No,Executive,5,High,2,Cat_4,A
464924,Male,Yes,26,No,Entertainment,,High,6,Cat_4,D
464925,Male,,60,No,Executive,6,Average,2,Cat_4,A
464925,Male,,60,No,Executive,7,Average,2,Cat_4,A
464926,Female,Yes,46,No,Engineer,0,High,3,Cat_4,A
464927,Female,Yes,70,Yes,Artist,1,Average,2,Cat_4,A
464928,Female,Yes,50,Yes,Artist,1,Low,3,Cat_4,C
464929,Male,Yes,69,No,Doctor,0,Average,3,Cat_4,B
464930,Male,No,25,No,Marketing,0,Low,2,Cat_4,A
464932,Male,Yes,53,Yes,Executive,9,Low,1,Cat_4,D
464932,Male,Yes,51,Yes,Executive,9,Low,1,Cat_4,A
464933,Male,No,25,No,,0,Low,1,Cat_4,D
464934,Male,Yes,77,No,Lawyer,1,Low,2,Cat_4,D
464935,Female,No,40,,Marketing,6,Low,1,Cat_4,A
464936,Male,No,28,No,,1,Low,1,Cat_4,D
464937,Male,Yes,50,Yes,Artist,0,Low,2,Cat_4,D
464938,Male,Yes,46,No,Artist,0,Low,3,Cat_4,A
464938,Male,Yes,48,No,Artist,1,Low,3,Cat_4,A
464939,Male,No,43,No,Entertainment,0,Low,1,Cat_4,D
464939,Male,No,43,No,Entertainment,0,Low,1,Cat_4,A
464940,Female,Yes,30,No,Engineer,1,Low,2,Cat_4,A
464940,Female,Yes,29,No,Engineer,1,Low,2,Cat_4,A
464941,Female,No,28,No,Healthcare,,Low,4,Cat_4,D
464942,Male,No,19,No,Healthcare,4,Low,4,Cat_4,D
464943,Female,Yes,37,No,Engineer,1,Average,6,Cat_4,B
464944,Female,Yes,37,Yes,Entertainment,0,Low,2,Cat_4,B
464944,Female,Yes,43,Yes,Entertainment,0,Low,2,Cat_4,A
464945,Female,Yes,40,Yes,Artist,1,Average,2,Cat_4,A
